Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
Akasa Air,2025-11-16,Surat,Kolkata,SUR-KOL,05:14,09:43,04:29:00 AM,non-stop,10928
Akasa Air,2025-07-04,Hyderabad,Patna,HYD-GOA-SUR-AHM-PAT,08:02,01:20,05:18:00 PM,3 stops,10988
SpiceJet,2019-12-16,Cochin,Pune,COC-IND-MUM-AHM-PUN,10:18,09:28,11:10:00 PM,3 stops,10693
AirAsia India,2020-03-13,Bangalore,Varanasi,BAN-VAR,06:40,15:38,08:58:00 AM,non-stop,4670
Alliance Air,2022-01-07,Bangalore,Raipur,BAN-DEL-PUN-RAI,10:58,08:23,09:25:00 PM,2 stops,12580
GoAir,2022-07-28,Guwahati,Jaipur,GUW-PAT-SUR-PUN-JAI,21:40,21:37,11:57:00 PM,3 stops,10319
TruJet,2025-06-07,Goa,Kolkata,GOA-HYD-KOL,02:06,10:31,08:25:00 AM,1 stop,11766
IndiGo,2024-08-23,Mumbai,Delhi,MUM-BHU-DEL,08:01,21:50,01:49:00 PM,1 stop,7966
SpiceJet,2019-10-12,Mumbai,Bhubaneswar,MUM-JAI-AHM-BHU,17:29,09:03,03:34:00 PM,2 stops,7507
Akasa Air,2020-07-18,Bangalore,Bhubaneswar,BAN-BHU,13:22,18:44,05:22:00 AM,non-stop,7444
GoAir,2021-05-12,Pune,Kolkata,PUN-KOL,23:58,08:26,08:28:00 AM,non-stop,6678
Akasa Air,2019-05-08,Patna,Bhubaneswar,PAT-IND-BHU,03:02,23:13,08:11:00 PM,1 stop,6311
Star Air,2022-11-03,Goa,Chennai,GOA-HYD-MUM-CHE,22:40,05:03,06:23:00 AM,2 stops,7519
Vistara,2020-09-18,Indore,Surat,IND-VAR-BHU-MUM-SUR,08:47,04:00,07:13:00 PM,3 stops,9593
TruJet,2022-05-27,Bhubaneswar,Goa,BHU-RAI-KOL-GOA,10:20,15:59,05:39:00 AM,2 stops,9838
GoAir,2019-03-20,Surat,Raipur,SUR-RAI,01:51,10:36,08:45:00 AM,non-stop,5355
Star Air,2023-05-19,Kolkata,Mumbai,KOL-JAI-MUM,22:51,00:28,01:37:00 AM,1 stop,4785
AirAsia India,2024-10-23,Jaipur,Cochin,JAI-COC,19:45,01:57,06:12:00 AM,non-stop,9161
Alliance Air,2019-09-07,Patna,Ahmedabad,PAT-AHM,06:31,14:38,08:07:00 AM,non-stop,7805
IndiGo,2023-08-25,Jaipur,Patna,JAI-KOL-VAR-AHM-PAT,04:31,19:37,03:06:00 PM,3 stops,15493
Akasa Air,2024-03-27,Surat,Mumbai,SUR-CHE-JAI-HYD-MUM,14:25,03:23,12:58:00 PM,3 stops,16585
Star Air,2019-02-14,Pune,Bangalore,PUN-IND-JAI-COC-BAN,10:02,17:18,07:16:00 AM,3 stops,13007
GoAir,2019-09-18,Ahmedabad,Guwahati,AHM-PUN-JAI-GUW,18:00,07:04,01:04:00 PM,2 stops,12527
GoAir,2020-02-18,Indore,Delhi,IND-AHM-GOA-HYD-DEL,09:28,02:00,04:32:00 PM,3 stops,10985
SpiceJet,2021-09-10,Goa,Kolkata,GOA-SUR-KOL,00:45,13:33,12:48:00 PM,1 stop,6430
Alliance Air,2019-04-04,Bangalore,Nagpur,BAN-VAR-BHU-RAI-NAG,02:17,18:37,04:20:00 PM,3 stops,12558
GoAir,2021-01-19,Pune,Hyderabad,PUN-LUC-RAI-HYD,04:05,16:33,12:28:00 PM,2 stops,7542
Vistara,2023-02-15,Jaipur,Lucknow,JAI-LUC,05:16,00:57,07:41:00 PM,non-stop,6597
SpiceJet,2019-12-26,Pune,Guwahati,PUN-DEL-GUW,10:43,04:08,05:25:00 PM,1 stop,5325
TruJet,2025-11-09,Cochin,Indore,COC-LUC-IND,15:23,04:51,01:28:00 PM,1 stop,8749
TruJet,2021-02-11,Lucknow,Nagpur,LUC-PUN-DEL-COC-NAG,14:55,17:31,02:36:00 AM,3 stops,9557
TruJet,2020-01-02,Delhi,Pune,DEL-CHE-PUN,05:26,21:57,04:31:00 PM,1 stop,7564
Star Air,2025-08-22,Bangalore,Jaipur,BAN-JAI,13:04,08:38,07:34:00 PM,non-stop,9804
Akasa Air,2020-06-28,Ahmedabad,Nagpur,AHM-GUW-CHE-NAG,15:21,00:15,08:54:00 AM,2 stops,9511
SpiceJet,2020-11-18,Cochin,Raipur,COC-LUC-BAN-RAI,21:51,03:02,05:11:00 AM,2 stops,9649
TruJet,2019-04-19,Indore,Nagpur,IND-NAG,13:09,20:39,07:30:00 AM,non-stop,6062
Star Air,2025-09-27,Jaipur,Patna,JAI-PUN-KOL-PAT,14:16,09:46,07:30:00 PM,2 stops,12778
TruJet,2021-02-24,Surat,Patna,SUR-MUM-PAT,04:07,15:24,11:17:00 AM,1 stop,11218
SpiceJet,2021-08-05,Ahmedabad,Bhubaneswar,AHM-SUR-COC-BHU,12:15,19:20,07:05:00 AM,2 stops,7226
Alliance Air,2024-05-23,Hyderabad,Nagpur,HYD-VAR-IND-NAG,06:16,05:47,11:31:00 PM,2 stops,6107
Akasa Air,2023-10-01,Guwahati,Kolkata,GUW-DEL-HYD-GOA-KOL,04:43,17:52,01:09:00 PM,3 stops,8388
Alliance Air,2024-01-13,Chennai,Raipur,CHE-RAI,13:06,05:45,04:39:00 PM,non-stop,8684
AirAsia India,2020-04-21,Chennai,Bhubaneswar,CHE-BHU,07:20,03:47,08:27:00 PM,non-stop,4859
GoAir,2023-04-22,Lucknow,Chennai,LUC-PUN-DEL-CHE,01:44,18:29,04:45:00 PM,2 stops,8977
IndiGo,2020-02-25,Ahmedabad,Jaipur,AHM-JAI,10:33,17:27,06:54:00 AM,non-stop,7062
AirAsia India,2019-08-27,Chennai,Guwahati,CHE-LUC-RAI-GUW,18:38,15:52,09:14:00 PM,2 stops,9854
TruJet,2023-02-28,Hyderabad,Mumbai,HYD-BAN-GOA-MUM,12:57,16:50,03:53:00 AM,2 stops,6664
GoAir,2021-09-07,Nagpur,Chennai,NAG-GOA-CHE,09:02,12:49,03:47:00 AM,1 stop,4454
Star Air,2019-07-28,Cochin,Lucknow,COC-LUC,12:31,03:45,03:14:00 PM,non-stop,3233
AirAsia India,2019-12-13,Ahmedabad,Surat,AHM-GUW-SUR,16:10,08:33,04:23:00 PM,1 stop,7562
SpiceJet,2025-06-05,Delhi,Ahmedabad,DEL-KOL-RAI-MUM-AHM,21:54,13:24,03:30:00 PM,3 stops,13986
Akasa Air,2019-08-25,Goa,Hyderabad,GOA-AHM-SUR-HYD,09:46,14:20,04:34:00 AM,2 stops,13578
GoAir,2021-07-27,Ahmedabad,Varanasi,AHM-VAR,01:10,20:43,07:33:00 PM,non-stop,4983
Star Air,2025-01-22,Nagpur,Bangalore,NAG-GUW-BHU-KOL-BAN,08:43,23:23,02:40:00 PM,3 stops,10333
Vistara,2025-12-19,Indore,Mumbai,IND-MUM,13:28,20:06,06:38:00 AM,non-stop,2687
Akasa Air,2023-03-07,Varanasi,Guwahati,VAR-LUC-GUW,00:31,04:56,04:25:00 AM,1 stop,7163
Vistara,2025-12-17,Goa,Surat,GOA-COC-SUR,08:01,00:21,04:20:00 PM,1 stop,8052
GoAir,2021-06-15,Guwahati,Raipur,GUW-CHE-KOL-JAI-RAI,18:27,05:04,10:37:00 AM,3 stops,12746
TruJet,2020-10-23,Lucknow,Patna,LUC-PAT,10:32,20:19,09:47:00 AM,non-stop,11098
IndiGo,2019-08-16,Hyderabad,Guwahati,HYD-VAR-RAI-GOA-GUW,02:02,21:52,07:50:00 PM,3 stops,15106
Air India,2023-11-20,Varanasi,Chennai,VAR-HYD-CHE,22:14,03:33,05:19:00 AM,1 stop,10610
Air India,2019-04-13,Patna,Pune,PAT-PUN,20:56,10:53,01:57:00 PM,non-stop,9457
IndiGo,2024-11-07,Hyderabad,Bangalore,HYD-BAN,05:17,13:53,08:36:00 AM,non-stop,3812
Alliance Air,2021-06-24,Jaipur,Patna,JAI-NAG-PAT,22:46,01:33,02:47:00 AM,1 stop,10353
IndiGo,2024-04-24,Delhi,Kolkata,DEL-BHU-KOL,11:21,03:49,04:28:00 PM,1 stop,7881
IndiGo,2024-02-17,Indore,Jaipur,IND-PUN-BHU-GUW-JAI,21:44,04:34,06:50:00 AM,3 stops,12415
TruJet,2022-11-07,Chennai,Raipur,CHE-IND-RAI,05:24,22:18,04:54:00 PM,1 stop,13070
GoAir,2024-07-23,Jaipur,Hyderabad,JAI-RAI-AHM-HYD,15:00,09:15,06:15:00 PM,2 stops,9804
Akasa Air,2020-04-16,Raipur,Chennai,RAI-PUN-CHE,14:06,11:30,09:24:00 PM,1 stop,11968
TruJet,2019-09-07,Patna,Pune,PAT-LUC-GOA-GUW-PUN,01:27,11:02,09:35:00 AM,3 stops,7171
TruJet,2020-05-15,Cochin,Delhi,COC-GUW-IND-DEL,08:16,20:39,12:23:00 PM,2 stops,11331
Air India,2021-10-16,Nagpur,Varanasi,NAG-VAR,19:29,04:48,09:19:00 AM,non-stop,8054
Air India,2021-08-10,Raipur,Bangalore,RAI-COC-KOL-BAN,09:45,02:38,04:53:00 PM,2 stops,5230
AirAsia India,2020-04-27,Goa,Jaipur,GOA-RAI-SUR-JAI,07:48,04:22,08:34:00 PM,2 stops,8667
GoAir,2024-04-22,Patna,Lucknow,PAT-MUM-HYD-LUC,03:50,13:05,09:15:00 AM,2 stops,11478
IndiGo,2021-12-14,Hyderabad,Kolkata,HYD-RAI-DEL-SUR-KOL,15:07,04:29,01:22:00 PM,3 stops,14935
Vistara,2025-04-17,Hyderabad,Cochin,HYD-PUN-RAI-COC,16:12,00:37,08:25:00 AM,2 stops,10496
Air India,2024-03-02,Chennai,Delhi,CHE-DEL,13:55,20:48,06:53:00 AM,non-stop,3995
GoAir,2025-06-25,Raipur,Bhubaneswar,RAI-BHU,05:29,01:04,07:35:00 PM,non-stop,9494
AirAsia India,2025-07-10,Raipur,Indore,RAI-DEL-SUR-HYD-IND,06:07,15:30,09:23:00 AM,3 stops,13751
IndiGo,2022-12-08,Hyderabad,Ahmedabad,HYD-AHM,09:48,07:04,09:16:00 PM,non-stop,9064
Vistara,2021-04-05,Bhubaneswar,Chennai,BHU-VAR-PAT-GUW-CHE,13:16,15:33,02:17:00 AM,3 stops,11738
Star Air,2024-11-11,Delhi,Cochin,DEL-BHU-COC,07:09,00:33,05:24:00 PM,1 stop,10637
GoAir,2025-06-08,Surat,Goa,SUR-BAN-GOA,05:40,22:55,05:15:00 PM,1 stop,12810
AirAsia India,2020-07-02,Guwahati,Surat,GUW-GOA-MUM-SUR,09:29,20:20,10:51:00 AM,2 stops,13013
AirAsia India,2022-06-07,Surat,Raipur,SUR-IND-LUC-BHU-RAI,14:07,11:27,09:20:00 PM,3 stops,17061
AirAsia India,2025-09-08,Ahmedabad,Cochin,AHM-RAI-COC,04:15,03:24,11:09:00 PM,1 stop,10492
Star Air,2023-10-18,Bangalore,Mumbai,BAN-CHE-PUN-MUM,03:35,09:45,06:10:00 AM,2 stops,7233
TruJet,2019-04-18,Delhi,Patna,DEL-HYD-VAR-CHE-PAT,00:45,00:01,11:16:00 PM,3 stops,15237
Akasa Air,2021-06-20,Goa,Jaipur,GOA-NAG-VAR-COC-JAI,10:22,19:30,09:08:00 AM,3 stops,11020
IndiGo,2024-12-26,Indore,Cochin,IND-KOL-SUR-GOA-COC,08:45,10:19,01:34:00 AM,3 stops,9601
SpiceJet,2023-01-20,Goa,Ahmedabad,GOA-DEL-MUM-COC-AHM,11:55,02:19,02:24:00 PM,3 stops,8399
SpiceJet,2021-12-22,Indore,Jaipur,IND-BAN-GOA-JAI,04:07,23:34,07:27:00 PM,2 stops,5182
AirAsia India,2025-06-17,Raipur,Delhi,RAI-IND-DEL,00:45,02:29,01:44:00 AM,1 stop,10371
AirAsia India,2019-08-24,Bangalore,Mumbai,BAN-IND-CHE-MUM,22:28,16:21,05:53:00 PM,2 stops,5517
Alliance Air,2020-02-02,Varanasi,Nagpur,VAR-GUW-LUC-NAG,00:39,02:30,01:51:00 AM,2 stops,13082
Akasa Air,2019-08-19,Nagpur,Guwahati,NAG-KOL-VAR-BHU-GUW,20:41,04:05,07:24:00 AM,3 stops,9595
Vistara,2021-01-09,Bangalore,Pune,BAN-BHU-LUC-PUN,10:09,14:39,04:30:00 AM,2 stops,10413
TruJet,2019-06-19,Pune,Surat,PUN-GOA-VAR-MUM-SUR,20:56,02:00,05:04:00 AM,3 stops,14135
Alliance Air,2021-09-28,Cochin,Kolkata,COC-PUN-NAG-KOL,06:59,04:52,09:53:00 PM,2 stops,9715
Vistara,2020-03-22,Varanasi,Chennai,VAR-GUW-KOL-AHM-CHE,01:29,01:12,11:43:00 PM,3 stops,13024
GoAir,2020-04-24,Chennai,Bhubaneswar,CHE-VAR-BHU,23:08,16:09,05:01:00 PM,1 stop,3564
Akasa Air,2024-09-03,Indore,Varanasi,IND-LUC-VAR,05:49,23:26,05:37:00 PM,1 stop,8738
Star Air,2023-05-03,Chennai,Surat,CHE-AHM-SUR,22:43,22:06,11:23:00 PM,1 stop,11187
Alliance Air,2022-11-04,Patna,Hyderabad,PAT-BHU-HYD,19:46,10:01,02:15:00 PM,1 stop,9958
Alliance Air,2024-05-03,Varanasi,Chennai,VAR-KOL-GOA-DEL-CHE,02:26,18:52,04:26:00 PM,3 stops,7826
GoAir,2019-11-10,Raipur,Mumbai,RAI-CHE-MUM,00:14,12:09,11:55:00 AM,1 stop,10101
Vistara,2023-06-18,Lucknow,Bhubaneswar,LUC-BAN-PUN-BHU,20:09,12:06,03:57:00 PM,2 stops,6404
IndiGo,2020-08-12,Lucknow,Raipur,LUC-VAR-RAI,22:00,21:16,11:16:00 PM,1 stop,6697
TruJet,2025-08-15,Jaipur,Nagpur,JAI-NAG,11:55,22:59,11:04:00 AM,non-stop,9979
Star Air,2021-05-13,Patna,Kolkata,PAT-BHU-IND-CHE-KOL,15:46,18:14,02:28:00 AM,3 stops,11904
Alliance Air,2023-05-17,Varanasi,Jaipur,VAR-JAI,03:59,23:01,07:02:00 PM,non-stop,9337
TruJet,2023-02-13,Pune,Indore,PUN-SUR-KOL-IND,15:25,23:39,08:14:00 AM,2 stops,14248
Akasa Air,2021-12-14,Patna,Guwahati,PAT-GOA-JAI-GUW,15:49,20:27,04:38:00 AM,2 stops,11886
Air India,2019-04-27,Indore,Jaipur,IND-GUW-NAG-JAI,18:50,18:19,11:29:00 PM,2 stops,13610
GoAir,2025-12-22,Cochin,Guwahati,COC-PUN-VAR-DEL-GUW,21:01,00:46,03:45:00 AM,3 stops,14071
Air India,2022-07-14,Nagpur,Mumbai,NAG-PAT-MUM,12:23,21:05,08:42:00 AM,1 stop,7836
Alliance Air,2024-09-01,Guwahati,Varanasi,GUW-VAR,08:26,22:22,01:56:00 PM,non-stop,7112
Star Air,2024-07-02,Bangalore,Jaipur,BAN-JAI,02:14,11:23,09:09:00 AM,non-stop,8505
Air India,2023-02-17,Lucknow,Kolkata,LUC-GOA-CHE-PAT-KOL,16:10,09:36,05:26:00 PM,3 stops,12041
TruJet,2020-10-04,Cochin,Ahmedabad,COC-AHM,11:33,00:51,01:18:00 PM,non-stop,10677
Alliance Air,2025-01-14,Guwahati,Goa,GUW-BHU-IND-BAN-GOA,23:51,15:57,04:06:00 PM,3 stops,11795
GoAir,2022-04-11,Surat,Delhi,SUR-KOL-JAI-PUN-DEL,13:37,23:54,10:17:00 AM,3 stops,16549
IndiGo,2024-07-14,Guwahati,Cochin,GUW-AHM-LUC-COC,12:22,15:06,02:44:00 AM,2 stops,14754
Akasa Air,2023-03-09,Bhubaneswar,Cochin,BHU-IND-DEL-COC,05:44,20:19,02:35:00 PM,2 stops,6180
Star Air,2019-07-27,Pune,Jaipur,PUN-IND-BHU-BAN-JAI,19:25,14:58,07:33:00 PM,3 stops,10798
IndiGo,2020-03-01,Indore,Mumbai,IND-PUN-GOA-MUM,01:47,14:39,12:52:00 PM,2 stops,8228
AirAsia India,2025-11-16,Pune,Cochin,PUN-BHU-COC,03:33,19:21,03:48:00 PM,1 stop,5781
Vistara,2022-08-06,Bhubaneswar,Bangalore,BHU-PUN-PAT-SUR-BAN,04:19,15:29,11:10:00 AM,3 stops,12094
IndiGo,2022-11-09,Delhi,Patna,DEL-PAT,04:37,02:13,09:36:00 PM,non-stop,5750
Alliance Air,2019-11-15,Chennai,Varanasi,CHE-RAI-PAT-BHU-VAR,13:42,20:14,06:32:00 AM,3 stops,16790
TruJet,2020-12-21,Cochin,Bangalore,COC-PUN-KOL-BAN,07:03,06:38,11:35:00 PM,2 stops,12625
AirAsia India,2023-02-14,Patna,Hyderabad,PAT-HYD,03:37,16:49,01:12:00 PM,non-stop,11806
SpiceJet,2023-11-04,Surat,Jaipur,SUR-GUW-BAN-JAI,06:24,14:10,07:46:00 AM,2 stops,9276
AirAsia India,2025-01-12,Guwahati,Raipur,GUW-VAR-RAI,14:23,12:48,10:25:00 PM,1 stop,5092
Vistara,2024-03-27,Jaipur,Mumbai,JAI-GOA-MUM,23:49,21:57,10:08:00 PM,1 stop,3473
SpiceJet,2021-03-01,Ahmedabad,Kolkata,AHM-BHU-MUM-JAI-KOL,20:38,16:02,07:24:00 PM,3 stops,15757
GoAir,2025-09-18,Guwahati,Kolkata,GUW-MUM-AHM-JAI-KOL,20:05,11:00,02:55:00 PM,3 stops,9148
Air India,2022-10-21,Surat,Hyderabad,SUR-RAI-VAR-HYD,10:10,04:40,06:30:00 PM,2 stops,10852
Air India,2021-11-23,Nagpur,Lucknow,NAG-BAN-PUN-GUW-LUC,20:47,15:00,06:13:00 PM,3 stops,9263
TruJet,2025-03-02,Raipur,Indore,RAI-PUN-IND,23:00,08:34,09:34:00 AM,1 stop,6907
TruJet,2019-04-17,Hyderabad,Bhubaneswar,HYD-CHE-AHM-RAI-BHU,14:36,17:05,02:29:00 AM,3 stops,11695
SpiceJet,2022-01-24,Patna,Mumbai,PAT-BAN-GUW-MUM,19:06,01:36,06:30:00 AM,2 stops,10167
Vistara,2022-10-16,Indore,Guwahati,IND-DEL-GUW,01:34,05:15,03:41:00 AM,1 stop,6336
Akasa Air,2021-10-09,Raipur,Delhi,RAI-PUN-DEL,06:27,19:20,12:53:00 PM,1 stop,7294
SpiceJet,2019-12-14,Raipur,Surat,RAI-COC-JAI-BAN-SUR,17:59,02:00,08:01:00 AM,3 stops,11482
Air India,2021-11-17,Chennai,Raipur,CHE-HYD-LUC-AHM-RAI,12:14,09:14,09:00:00 PM,3 stops,9712
IndiGo,2025-09-08,Varanasi,Mumbai,VAR-NAG-MUM,11:01,00:44,01:43:00 PM,1 stop,7903
Air India,2020-11-15,Nagpur,Guwahati,NAG-BHU-MUM-GUW,11:16,09:59,10:43:00 PM,2 stops,6055
SpiceJet,2022-10-04,Raipur,Hyderabad,RAI-PUN-HYD,14:59,17:34,02:35:00 AM,1 stop,6325
Star Air,2022-08-28,Goa,Patna,GOA-BHU-PAT,08:45,11:11,02:26:00 AM,1 stop,10414
Star Air,2022-06-28,Mumbai,Nagpur,MUM-VAR-NAG,00:35,19:18,06:43:00 PM,1 stop,11421
Vistara,2021-07-23,Delhi,Hyderabad,DEL-BHU-PAT-HYD,11:45,15:42,03:57:00 AM,2 stops,8566
AirAsia India,2024-10-13,Nagpur,Goa,NAG-HYD-GOA,06:03,18:08,12:05:00 PM,1 stop,11652
IndiGo,2019-08-09,Patna,Chennai,PAT-CHE,03:42,02:01,10:19:00 PM,non-stop,6865
AirAsia India,2024-02-26,Mumbai,Ahmedabad,MUM-GUW-RAI-AHM,19:14,22:10,02:56:00 AM,2 stops,12549
Star Air,2019-10-25,Mumbai,Raipur,MUM-GUW-CHE-RAI,21:51,00:33,02:42:00 AM,2 stops,13548
GoAir,2021-01-04,Indore,Bangalore,IND-BAN,21:35,12:12,02:37:00 PM,non-stop,10127
SpiceJet,2020-01-13,Indore,Bangalore,IND-BAN,06:17,13:55,07:38:00 AM,non-stop,9738
GoAir,2023-09-03,Pune,Hyderabad,PUN-RAI-KOL-VAR-HYD,18:38,03:35,08:57:00 AM,3 stops,13804
GoAir,2025-09-24,Cochin,Varanasi,COC-GOA-RAI-PUN-VAR,01:38,15:28,01:50:00 PM,3 stops,10616
Alliance Air,2024-02-18,Delhi,Patna,DEL-MUM-PAT,14:51,10:14,07:23:00 PM,1 stop,9241
SpiceJet,2025-07-28,Cochin,Bhubaneswar,COC-BAN-GOA-BHU,03:02,09:23,06:21:00 AM,2 stops,10403
GoAir,2019-08-03,Guwahati,Surat,GUW-SUR,18:27,14:38,08:11:00 PM,non-stop,4952
Alliance Air,2022-07-24,Bhubaneswar,Goa,BHU-GOA,03:35,04:00,12:25:00 AM,non-stop,3901
Alliance Air,2022-04-18,Bangalore,Hyderabad,BAN-HYD,13:35,20:41,07:06:00 AM,non-stop,6372
AirAsia India,2022-01-20,Chennai,Raipur,CHE-RAI,14:42,13:25,10:43:00 PM,non-stop,9233
Air India,2019-10-17,Bangalore,Varanasi,BAN-NAG-VAR,04:36,13:17,08:41:00 AM,1 stop,13786
Alliance Air,2021-08-19,Ahmedabad,Guwahati,AHM-COC-PAT-MUM-GUW,16:15,19:38,03:23:00 AM,3 stops,14769
TruJet,2021-07-20,Guwahati,Pune,GUW-PUN,14:35,21:40,07:05:00 AM,non-stop,4374
Air India,2023-03-27,Chennai,Surat,CHE-SUR,11:24,22:06,10:42:00 AM,non-stop,6506
Vistara,2024-06-20,Pune,Cochin,PUN-HYD-PAT-COC,08:40,06:23,09:43:00 PM,2 stops,11768
AirAsia India,2021-07-14,Cochin,Surat,COC-AHM-DEL-SUR,21:06,06:04,08:58:00 AM,2 stops,14787
IndiGo,2020-05-25,Jaipur,Bhubaneswar,JAI-IND-MUM-BHU,18:52,11:26,04:34:00 PM,2 stops,12680
IndiGo,2019-06-08,Raipur,Bhubaneswar,RAI-COC-CHE-PUN-BHU,02:56,23:15,08:19:00 PM,3 stops,11224
SpiceJet,2025-11-08,Nagpur,Bhubaneswar,NAG-JAI-BHU,18:34,11:43,05:09:00 PM,1 stop,9176
Star Air,2021-10-10,Kolkata,Delhi,KOL-GUW-DEL,21:28,18:35,09:07:00 PM,1 stop,6826
AirAsia India,2021-07-20,Lucknow,Jaipur,LUC-SUR-BAN-COC-JAI,17:36,09:00,03:24:00 PM,3 stops,15668
Alliance Air,2022-05-28,Cochin,Patna,COC-NAG-PAT,02:57,00:47,09:50:00 PM,1 stop,6494
GoAir,2024-03-27,Pune,Chennai,PUN-AHM-BHU-JAI-CHE,16:25,18:10,01:45:00 AM,3 stops,9516
TruJet,2024-08-04,Hyderabad,Raipur,HYD-LUC-SUR-RAI,13:27,12:12,10:45:00 PM,2 stops,11552
GoAir,2024-12-07,Indore,Bangalore,IND-LUC-BAN,19:33,08:09,12:36:00 PM,1 stop,5309
Air India,2024-09-01,Chennai,Raipur,CHE-HYD-NAG-DEL-RAI,21:03,01:49,04:46:00 AM,3 stops,8810
Star Air,2021-12-15,Surat,Indore,SUR-MUM-IND,22:56,21:56,11:00:00 PM,1 stop,9273
TruJet,2025-09-17,Hyderabad,Goa,HYD-PAT-SUR-GOA,01:51,14:27,12:36:00 PM,2 stops,10545
Air India,2023-11-09,Jaipur,Nagpur,JAI-NAG,02:17,21:10,06:53:00 PM,non-stop,8624
GoAir,2020-12-02,Kolkata,Pune,KOL-HYD-PUN,14:55,11:37,08:42:00 PM,1 stop,5499
Akasa Air,2019-03-16,Chennai,Bhubaneswar,CHE-VAR-LUC-BHU,03:28,06:47,03:19:00 AM,2 stops,9388
Vistara,2021-03-26,Nagpur,Surat,NAG-AHM-SUR,15:17,07:46,04:29:00 PM,1 stop,4833
Vistara,2022-08-17,Indore,Cochin,IND-RAI-COC,03:03,13:49,10:46:00 AM,1 stop,11783
Star Air,2019-08-02,Jaipur,Lucknow,JAI-AHM-PUN-LUC,20:15,03:27,07:12:00 AM,2 stops,10530
Akasa Air,2025-04-11,Bangalore,Pune,BAN-BHU-PUN,11:01,02:22,03:21:00 PM,1 stop,4966
Vistara,2022-04-05,Jaipur,Chennai,JAI-DEL-MUM-CHE,10:51,10:46,11:55:00 PM,2 stops,10479
Star Air,2024-05-26,Surat,Bangalore,SUR-BAN,01:49,06:47,04:58:00 AM,non-stop,6655
Star Air,2025-10-25,Goa,Jaipur,GOA-JAI,19:30,01:27,05:57:00 AM,non-stop,5117
Vistara,2024-10-24,Bhubaneswar,Lucknow,BHU-LUC,13:50,10:04,08:14:00 PM,non-stop,8798
Star Air,2025-07-07,Kolkata,Patna,KOL-VAR-CHE-DEL-PAT,20:28,06:06,09:38:00 AM,3 stops,8471
Air India,2023-03-27,Bangalore,Varanasi,BAN-CHE-KOL-VAR,23:41,00:14,12:33:00 AM,2 stops,9158
Vistara,2025-06-24,Chennai,Delhi,CHE-PAT-GUW-AHM-DEL,10:39,16:28,05:49:00 AM,3 stops,9334
SpiceJet,2024-01-19,Guwahati,Nagpur,GUW-SUR-COC-IND-NAG,02:48,21:22,06:34:00 PM,3 stops,14285
Akasa Air,2024-08-17,Kolkata,Pune,KOL-PUN,00:29,05:56,05:27:00 AM,non-stop,4493
Vistara,2023-01-20,Goa,Raipur,GOA-SUR-CHE-RAI,17:54,10:34,04:40:00 PM,2 stops,6940
Vistara,2024-06-22,Goa,Delhi,GOA-DEL,18:37,03:27,08:50:00 AM,non-stop,11630
SpiceJet,2023-01-14,Bangalore,Hyderabad,BAN-MUM-RAI-IND-HYD,01:49,20:01,06:12:00 PM,3 stops,15273
IndiGo,2024-03-27,Jaipur,Nagpur,JAI-AHM-KOL-MUM-NAG,12:52,19:46,06:54:00 AM,3 stops,14240
GoAir,2019-12-21,Nagpur,Delhi,NAG-DEL,19:30,18:46,11:16:00 PM,non-stop,5740
SpiceJet,2020-04-08,Bhubaneswar,Cochin,BHU-AHM-COC,22:38,16:54,06:16:00 PM,1 stop,9399
Star Air,2020-04-22,Bhubaneswar,Nagpur,BHU-CHE-PAT-NAG,12:35,23:37,11:02:00 AM,2 stops,12415
Akasa Air,2022-03-18,Pune,Chennai,PUN-GUW-IND-CHE,00:32,09:27,08:55:00 AM,2 stops,13991
GoAir,2024-10-17,Mumbai,Goa,MUM-PAT-HYD-GOA,18:42,22:44,04:02:00 AM,2 stops,12445
TruJet,2024-10-04,Varanasi,Cochin,VAR-COC,12:23,04:42,04:19:00 PM,non-stop,6528
GoAir,2020-06-27,Delhi,Mumbai,DEL-PAT-JAI-MUM,02:27,17:40,03:13:00 PM,2 stops,12639
TruJet,2025-07-12,Goa,Mumbai,GOA-AHM-PUN-SUR-MUM,09:37,16:28,06:51:00 AM,3 stops,15936
GoAir,2023-05-14,Goa,Cochin,GOA-COC,23:01,08:23,09:22:00 AM,non-stop,6370
Alliance Air,2022-06-07,Lucknow,Indore,LUC-IND,17:45,00:31,06:46:00 AM,non-stop,4105
Vistara,2023-11-26,Lucknow,Jaipur,LUC-RAI-HYD-JAI,13:40,17:03,03:23:00 AM,2 stops,8485
Air India,2022-09-18,Delhi,Nagpur,DEL-NAG,11:29,23:25,11:56:00 AM,non-stop,10030
SpiceJet,2021-06-25,Varanasi,Hyderabad,VAR-RAI-DEL-HYD,06:28,23:03,04:35:00 PM,2 stops,7445
AirAsia India,2025-11-10,Patna,Ahmedabad,PAT-AHM,05:38,14:52,09:14:00 AM,non-stop,3956
TruJet,2020-01-06,Guwahati,Ahmedabad,GUW-AHM,21:11,15:06,05:55:00 PM,non-stop,2912
Alliance Air,2022-10-20,Bhubaneswar,Mumbai,BHU-DEL-BAN-MUM,21:22,13:32,04:10:00 PM,2 stops,4708
IndiGo,2025-05-07,Bangalore,Chennai,BAN-COC-LUC-DEL-CHE,14:56,08:16,05:20:00 PM,3 stops,8783
